Date,Open,High,Low,Close,Adj Close,Volume
2014-09-12,191.470001,191.600006,190.570007,191.279999,172.30722,2901000
2014-09-15,191.419998,192.490005,190.580002,191.809998,172.784653,2456400
2014-09-16,191.25,193.570007,190.820007,192.96000700000002,173.820602,2561500
2014-09-17,193.220001,193.639999,192.300003,192.800003,173.676468,3210800
2014-09-18,192.78999299999998,194.130005,192.71000700000002,193.75,174.532242,2963300
2014-09-19,194.53999299999998,195.0,193.190002,194.0,174.757462,8852000
2014-09-22,193.720001,194.139999,192.630005,193.110001,173.955719,3318000
2014-09-23,192.75,193.070007,191.520004,191.619995,172.613495,3301800
2014-09-24,191.0,192.449997,189.880005,192.309998,173.235077,3082600
2014-09-25,192.050003,192.5,188.970001,189.009995,170.262405,4151400
2014-09-26,188.929993,190.330002,188.610001,190.059998,171.20823700000003,2493900
2014-09-29,188.509995,189.96000700000002,188.119995,189.639999,170.829895,2336300
2014-09-30,189.639999,190.850006,189.149994,189.830002,171.001038,2932600
2014-10-01,189.91000400000001,190.399994,186.78999299999998,187.169998,168.604858,3723200
2014-10-02,187.66000400000001,187.779999,186.240005,186.91000400000001,168.370712,2283100
2014-10-03,188.110001,189.369995,187.559998,188.669998,169.9561,3071500
2014-10-06,189.690002,190.889999,188.71000700000002,189.03999299999998,170.28938300000002,2099500
2014-10-07,187.770004,188.119995,185.53999299999998,185.71000700000002,167.289719,2991300
2014-10-08,185.970001,189.600006,185.610001,189.360001,170.577667,2984800
2014-10-09,189.119995,189.5,186.08999599999999,186.419998,167.929276,2625400
2014-10-10,185.860001,187.740005,185.100006,185.929993,167.487885,5090200
2014-10-13,185.490005,186.649994,183.419998,183.520004,165.316925,3596700
2014-10-14,184.889999,185.720001,183.58999599999999,183.800003,165.569153,3924700
2014-10-15,182.46000700000002,183.78999299999998,178.75,181.75,163.722519,6895800
2014-10-16,179.800003,181.479996,178.690002,179.83999599999999,162.001938,5578600
2014-10-17,181.240005,182.83999599999999,180.220001,182.050003,163.992752,4350200
2014-10-20,166.850006,170.330002,166.690002,169.100006,152.327225,23416500
2014-10-21,166.399994,166.679993,161.679993,163.229996,147.039444,20949800
2014-10-22,162.41000400000001,165.41000400000001,161.100006,161.78999299999998,145.742294,11084800
2014-10-23,162.119995,162.830002,161.53999299999998,162.179993,146.09361299999998,7599400
2014-10-24,162.080002,162.440002,161.449997,162.080002,146.003555,6652100
2014-10-27,162.0,162.91000400000001,161.809998,161.869995,145.81436200000002,4989100
2014-10-28,162.0,163.600006,161.800003,163.600006,147.372757,7895300
2014-10-29,164.330002,164.619995,162.759995,163.46000700000002,147.246658,4739300
2014-10-30,163.5,164.619995,163.020004,164.350006,148.04837,3896000
2014-10-31,165.479996,165.58999599999999,163.619995,164.399994,148.093414,5818000
2014-11-03,164.25,164.53999299999998,163.380005,164.360001,148.05738799999997,4688200
2014-11-04,164.33999599999999,164.360001,162.240005,162.649994,146.517014,4246900
2014-11-05,163.130005,163.53999299999998,161.559998,161.820007,145.769318,4104700
2014-11-06,161.279999,161.529999,160.050003,161.46000700000002,146.440506,4067600
2014-11-07,161.419998,162.21000700000002,160.850006,162.070007,146.993759,3494800
2014-11-10,161.899994,164.470001,161.610001,163.490005,148.281647,4958200
2014-11-11,163.699997,163.899994,162.600006,163.300003,148.10931399999998,3534400
2014-11-12,162.279999,163.0,161.759995,161.919998,146.857697,3378200
2014-11-13,162.0,162.800003,161.800003,162.78999299999998,147.646759,3239700
2014-11-14,162.100006,164.490005,161.690002,164.16000400000001,148.889313,4978400
2014-11-17,164.16000400000001,164.970001,163.720001,164.16000400000001,148.889313,4798900
2014-11-18,164.729996,164.75,161.889999,161.889999,146.83049,5410100
2014-11-19,162.050003,162.100006,160.96000700000002,161.429993,146.41326899999999,3802600
2014-11-20,160.949997,161.5,159.800003,160.639999,145.696762,4183100
2014-11-21,161.830002,161.949997,160.75,160.919998,145.950729,4076900
2014-11-24,161.53999299999998,163.860001,161.059998,162.149994,147.066284,6619000
2014-11-25,162.649994,163.5,161.559998,161.759995,146.712555,4062400
2014-11-26,161.929993,162.100006,161.009995,161.949997,146.884888,3966000
2014-11-28,162.75,163.369995,161.440002,162.169998,147.08445700000001,2405500
2014-12-01,161.639999,163.320007,161.350006,161.53999299999998,146.513016,4168400
2014-12-02,162.470001,162.729996,161.639999,162.669998,147.537918,3465700
2014-12-03,162.470001,164.520004,162.0,164.520004,149.215866,6429100
2014-12-04,164.009995,164.5,163.009995,164.050003,148.789551,3859400
2014-12-05,163.610001,164.5,162.91000400000001,163.270004,148.082123,3013500
2014-12-08,163.28999299999998,163.28999299999998,161.53999299999998,161.860001,146.803253,2851000
2014-12-09,160.83999599999999,163.020004,160.800003,162.990005,147.828156,3861200
2014-12-10,163.009995,163.330002,160.029999,160.509995,145.57884199999998,4072800
2014-12-11,160.820007,162.929993,160.520004,161.070007,146.086777,3989600
2014-12-12,160.25,160.5,155.330002,155.380005,140.926071,8611700
2014-12-15,155.929993,156.740005,152.83999599999999,153.059998,138.821869,6500300
2014-12-16,152.029999,154.889999,150.5,151.41000400000001,137.32536299999998,6782600
2014-12-17,151.520004,153.309998,151.110001,151.929993,137.796982,5131000
2014-12-18,153.580002,157.679993,153.300003,157.679993,143.012115,7302400
2014-12-19,157.490005,160.41000400000001,157.490005,158.509995,143.76490800000002,8864900
2014-12-22,158.330002,161.91000400000001,158.330002,161.440002,146.422379,4682500
2014-12-23,162.229996,162.899994,161.610001,162.240005,147.14793400000002,4043300
2014-12-24,162.880005,162.990005,161.610001,161.820007,146.766983,1868100
2014-12-26,162.270004,163.08999599999999,162.009995,162.33999599999999,147.238632,1912200
2014-12-29,162.0,162.33999599999999,159.449997,160.509995,145.57884199999998,3331800
2014-12-30,160.020004,160.820007,159.78999299999998,160.050003,145.16163600000002,2829900
2014-12-31,160.41000400000001,161.5,160.380005,160.440002,145.51533500000002,4011900
2015-01-02,161.309998,163.309998,161.0,162.059998,146.98468,5525500
2015-01-05,161.270004,161.270004,159.190002,159.509995,144.67186,4880400
2015-01-06,159.669998,159.96000700000002,155.169998,156.070007,141.551895,6146700
2015-01-07,157.199997,157.199997,154.029999,155.050003,140.626755,4701800
2015-01-08,156.240005,159.03999299999998,155.550003,158.419998,143.683289,4236800
2015-01-09,158.419998,160.33999599999999,157.25,159.110001,144.309113,4488300
2015-01-12,159.0,159.25,155.759995,156.440002,141.887466,4187600
2015-01-13,157.259995,159.970001,155.679993,156.809998,142.223053,4377500
2015-01-14,154.860001,156.490005,153.740005,155.800003,141.307007,4677400
2015-01-15,156.690002,156.970001,154.16000400000001,154.570007,140.191422,4248400
2015-01-16,153.820007,157.630005,153.820007,157.139999,142.522339,5756000
2015-01-20,156.699997,157.330002,154.029999,156.949997,142.350021,8392800
2015-01-21,153.029999,154.5,151.070007,152.08999599999999,137.94210800000002,11897100
2015-01-22,151.940002,155.720001,151.759995,155.389999,140.935135,6120100
2015-01-23,155.029999,157.600006,154.889999,155.869995,141.370483,4834800
2015-01-26,158.259995,159.46000700000002,155.770004,156.360001,141.814926,7888100
2015-01-27,154.940002,155.08999599999999,152.58999599999999,153.669998,139.375122,5659600
2015-01-28,154.0,154.529999,151.550003,151.550003,137.452347,4495900
2015-01-29,151.380005,155.580002,149.520004,155.479996,141.016754,8320800
2015-01-30,153.91000400000001,155.240005,153.03999299999998,153.309998,139.04861499999998,6563600
2015-02-02,154.0,154.66000400000001,151.509995,154.66000400000001,140.273056,4712200
2015-02-03,154.75,158.600006,154.75,158.470001,143.728622,5539400
2015-02-04,157.21000700000002,158.71000700000002,156.699997,156.96000700000002,142.35908500000002,3678500
2015-02-05,157.28999299999998,158.58999599999999,157.149994,157.91000400000001,143.220718,5253600
2015-02-06,157.33999599999999,158.080002,156.229996,156.720001,143.138519,3256500
2015-02-09,156.0,157.5,155.399994,155.75,142.252579,3057700
2015-02-10,156.740005,158.559998,155.080002,158.559998,144.819046,4440600
2015-02-11,157.759995,159.08999599999999,157.169998,158.199997,144.490265,3626700
2015-02-12,158.720001,159.5,158.08999599999999,158.520004,144.782547,3333100
2015-02-13,158.779999,160.800003,158.639999,160.399994,146.499603,3706900
2015-02-17,159.75,161.41000400000001,159.729996,160.96000700000002,147.011078,2894500
2015-02-18,161.860001,162.470001,160.639999,162.190002,148.13450600000002,4358400
2015-02-19,162.050003,164.490005,161.440002,163.889999,149.687149,3504400
2015-02-20,163.639999,164.33999599999999,162.08999599999999,163.649994,149.467941,3353000
2015-02-23,164.229996,164.399994,162.5,162.91000400000001,148.79208400000002,2714400
2015-02-24,162.490005,164.990005,161.509995,164.830002,150.54568500000002,4701600
2015-02-25,164.940002,164.96000700000002,162.580002,162.809998,148.700775,4004600
2015-02-26,163.740005,164.139999,159.770004,160.869995,146.928879,7110800
2015-02-27,160.869995,162.28999299999998,160.16000400000001,161.940002,147.906158,4410000
2015-03-02,161.940002,161.940002,159.809998,160.479996,146.572662,5917900
2015-03-03,160.270004,161.75,160.0,161.029999,147.074997,3234400
2015-03-04,160.53999299999998,160.559998,158.720001,159.419998,145.604538,3633600
2015-03-05,159.860001,161.5,159.699997,161.179993,147.212006,3791700
2015-03-06,160.190002,161.440002,158.059998,158.5,144.764252,4540200
2015-03-09,158.199997,161.149994,158.199997,160.770004,146.837555,5193900
2015-03-10,159.600006,160.229996,157.809998,157.809998,144.134064,4601000
2015-03-11,158.570007,159.139999,155.940002,156.800003,143.211578,5709900
2015-03-12,156.270004,158.720001,156.270004,157.979996,144.28933700000002,4567300
2015-03-13,157.46000700000002,157.520004,153.399994,154.279999,140.909988,6064100
2015-03-16,155.050003,157.08999599999999,154.800003,157.080002,143.4673,3749600
2015-03-17,156.199997,157.28999299999998,155.369995,156.96000700000002,143.357697,3311700
2015-03-18,156.850006,160.699997,155.800003,159.809998,145.960739,5738800
2015-03-19,159.699997,160.919998,158.809998,159.809998,145.960739,3878600
2015-03-20,160.949997,163.0,160.350006,162.880005,148.764679,9006400
2015-03-23,162.770004,165.350006,162.729996,164.630005,150.36303700000002,5930100
2015-03-24,164.78999299999998,164.889999,162.899994,163.0,148.874252,4346100
2015-03-25,163.080002,163.080002,159.199997,159.199997,145.40361000000001,5428900
2015-03-26,159.270004,161.25,158.91000400000001,160.58999599999999,146.673111,4396000
2015-03-27,160.78999299999998,160.899994,159.229996,160.399994,146.499603,3477900
2015-03-30,161.309998,163.600006,161.25,162.669998,148.572891,4138000
2015-03-31,161.080002,162.330002,160.399994,160.5,146.590973,4255400
2015-04-01,160.229996,160.619995,158.389999,159.179993,145.385345,3700800
2015-04-02,159.520004,162.53999299999998,158.889999,160.449997,146.54525800000002,4671600
2015-04-06,159.690002,162.800003,158.699997,162.03999299999998,147.997513,3465700
2015-04-07,161.669998,163.83999599999999,161.619995,162.070007,148.024887,3148000
2015-04-08,161.720001,163.550003,161.009995,161.850006,147.823975,2524300
2015-04-09,161.699997,162.470001,160.720001,162.33999599999999,148.271469,2263500
2015-04-10,162.33999599999999,163.330002,161.25,162.860001,148.746429,2515700
2015-04-13,162.369995,164.0,162.360001,162.380005,148.308044,3868900
2015-04-14,162.419998,162.740005,160.78999299999998,162.300003,148.234955,2719300
2015-04-15,162.630005,164.96000700000002,162.5,164.130005,149.906372,3498800
2015-04-16,163.309998,163.979996,162.53999299999998,163.130005,148.99301100000002,3136900
2015-04-17,161.75,161.860001,160.029999,160.669998,146.746201,4314400
2015-04-20,162.100006,166.639999,161.899994,166.16000400000001,151.76045200000002,9609200
2015-04-21,166.070007,167.380005,164.050003,164.259995,150.025101,9683600
2015-04-22,164.389999,166.0,162.889999,165.360001,151.029755,4024800
2015-04-23,165.229996,171.91000400000001,165.139999,170.240005,155.486877,8235600
2015-04-24,170.229996,170.850006,168.740005,169.779999,155.066742,3888400
2015-04-27,170.889999,171.490005,170.300003,170.729996,155.93438700000002,3168600
2015-04-28,170.830002,174.690002,170.020004,173.919998,158.847946,5816700
2015-04-29,173.399994,175.130005,172.800003,174.399994,159.28636200000003,4518400
2015-04-30,173.770004,174.279999,170.300003,171.28999299999998,156.445877,5062900
2015-05-01,173.199997,174.0,172.419998,173.669998,158.61961399999998,3312100
2015-05-04,174.470001,176.300003,173.699997,173.970001,158.89361599999998,4028000
2015-05-05,173.509995,174.229996,171.96000700000002,173.080002,158.08076499999999,3593600
2015-05-06,172.899994,174.050003,168.860001,170.050003,156.488708,3612600
2015-05-07,169.630005,171.979996,169.03999299999998,170.990005,157.35372900000002,2472000
2015-05-08,172.940002,173.330002,172.240005,172.679993,158.908966,3092600
2015-05-11,172.649994,172.990005,170.860001,171.119995,157.47335800000002,2661000
2015-05-12,170.550003,171.490005,168.83999599999999,170.550003,156.948822,2962400
2015-05-13,171.240005,172.740005,170.75,172.279999,158.540863,2457500
2015-05-14,173.5,174.399994,173.220001,174.050003,160.169708,2439100
2015-05-15,173.91000400000001,174.41000400000001,172.600006,173.259995,159.44271899999998,2916600
2015-05-18,173.440002,173.490005,172.300003,173.059998,159.258652,1970600
2015-05-19,172.970001,173.75,171.929993,173.479996,159.645172,2523000
2015-05-20,173.330002,174.440002,172.46000700000002,173.759995,159.902847,2300300
2015-05-21,173.320007,174.139999,173.03999299999998,173.33999599999999,159.51634199999998,2295600
2015-05-22,173.03999299999998,173.389999,172.190002,172.220001,158.485657,2849700
2015-05-26,172.110001,172.119995,169.130005,170.130005,156.56231699999998,3854200
2015-05-27,171.16000400000001,172.479996,170.490005,172.0,158.283188,2764400
2015-05-28,171.449997,171.83999599999999,170.66000400000001,171.71000700000002,158.01634199999998,1731400
2015-05-29,171.350006,171.350006,169.649994,169.649994,156.12059,4092000
2015-06-01,170.21000700000002,171.03999299999998,169.029999,170.179993,156.608337,2985500
2015-06-02,169.66000400000001,170.449997,168.429993,169.649994,156.12059,2571400
2015-06-03,170.5,171.559998,169.630005,169.919998,156.36908,2128200
2015-06-04,169.529999,170.600006,167.929993,168.380005,154.951859,3079300
2015-06-05,168.25,168.91000400000001,167.199997,167.399994,154.050049,3100500
2015-06-08,167.169998,167.279999,165.020004,165.33999599999999,152.154327,3758700
2015-06-09,165.33999599999999,166.020004,163.369995,165.679993,152.467194,3395900
2015-06-10,166.490005,169.389999,166.059998,168.919998,155.448822,4680500
2015-06-11,169.259995,170.440002,168.53999299999998,168.779999,155.320007,3464000
2015-06-12,168.229996,168.300003,166.690002,166.990005,153.672745,3065100
2015-06-15,166.990005,166.990005,164.25,166.259995,153.000946,4245700
2015-06-16,166.330002,167.399994,165.91000400000001,166.83999599999999,153.534698,3249800
2015-06-17,167.0,167.850006,166.100006,167.169998,153.838379,2863000
2015-06-18,167.050003,168.720001,167.050003,168.25,154.832275,3330900
2015-06-19,167.619995,168.419998,166.770004,166.990005,153.672745,7074000
2015-06-22,167.649994,168.33999599999999,167.199997,167.729996,154.353714,2335800
2015-06-23,168.380005,169.970001,167.570007,168.619995,155.172729,3701600
2015-06-24,168.71000700000002,168.83999599999999,166.830002,166.970001,153.65434299999998,3548100
2015-06-25,167.800003,168.130005,166.080002,166.080002,152.83531200000002,2408900
2015-06-26,166.229996,166.809998,165.229996,165.46000700000002,152.264755,8946000
2015-06-29,163.919998,165.350006,162.889999,162.970001,149.97331200000002,3314700
2015-06-30,163.990005,164.0,162.119995,162.66000400000001,149.688049,3597300
2015-07-01,163.970001,165.610001,163.600006,164.490005,151.37210100000001,3214500
2015-07-02,165.050003,165.320007,164.419998,165.08999599999999,151.92425500000002,2852700
2015-07-06,163.830002,165.229996,163.520004,164.729996,151.592972,3079800
2015-07-07,164.940002,165.350006,162.229996,165.0,151.841446,3549900
2015-07-08,164.0,164.940002,162.679993,163.16000400000001,150.148178,2776300
2015-07-09,165.33999599999999,165.509995,163.699997,163.850006,150.78315700000002,4138500
2015-07-10,165.66000400000001,167.399994,165.520004,166.949997,153.635925,4538300
2015-07-13,167.929993,169.889999,167.520004,169.380005,155.87214699999998,4229000
2015-07-14,169.429993,169.53999299999998,168.240005,168.610001,155.163544,3025300
2015-07-15,168.479996,169.270004,168.0,168.529999,155.089951,1998000
2015-07-16,169.470001,171.08999599999999,169.16000400000001,171.0,157.362961,3529900
2015-07-17,170.330002,172.520004,170.100006,172.509995,158.75251799999998,4356400
2015-07-20,172.78999299999998,173.779999,172.139999,173.220001,159.405914,7377800
2015-07-21,164.33999599999999,166.350006,162.020004,163.070007,150.065384,13752300
2015-07-22,162.729996,163.070007,159.699997,160.350006,147.562271,7181800
2015-07-23,160.270004,162.75,159.830002,161.729996,148.83223,5034200
2015-07-24,161.28999299999998,161.929993,159.41000400000001,159.75,147.010101,3778200
2015-07-27,159.0,160.179993,158.600006,159.070007,146.384384,3706200
2015-07-28,159.91000400000001,160.190002,158.5,160.050003,147.286224,2721000
2015-07-29,160.0,161.5,159.389999,161.08999599999999,148.243271,3378400
2015-07-30,160.5,161.399994,159.75,160.96000700000002,148.123611,1994700
2015-07-31,161.399994,162.059998,160.630005,161.990005,149.071503,3580200
2015-08-03,161.699997,161.850006,157.899994,158.71000700000002,146.053085,4615700
2015-08-04,158.399994,158.820007,156.869995,157.600006,145.031586,5260600
2015-08-05,159.100006,159.53999299999998,157.479996,157.899994,145.307632,3472800
2015-08-06,157.130005,157.53999299999998,156.179993,156.320007,145.04783600000002,3004800
2015-08-07,155.889999,156.25,154.33999599999999,155.119995,143.934372,3794900
2015-08-10,156.770004,157.470001,156.119995,156.75,145.446854,4613400
2015-08-11,155.96000700000002,155.990005,154.860001,155.509995,144.296249,3167100
2015-08-12,154.259995,156.520004,153.949997,156.16000400000001,144.899384,3560300
2015-08-13,156.059998,156.08999599999999,154.320007,155.070007,143.88798500000001,2533400
2015-08-14,155.0,156.21000700000002,154.580002,155.75,144.518967,3226400
2015-08-17,155.199997,156.690002,154.699997,156.309998,145.03855900000002,2249600
2015-08-18,155.509995,156.520004,155.25,156.009995,144.760208,2018300
2015-08-19,155.149994,155.669998,153.41000400000001,153.940002,142.839478,4177100
2015-08-20,152.740005,153.91000400000001,152.5,152.66000400000001,141.651779,4011500
2015-08-21,151.5,153.190002,148.699997,148.850006,138.116501,7362100
2015-08-24,143.470001,147.759995,143.0,143.470001,133.124435,10189700
2015-08-25,146.940002,147.110001,140.619995,140.96000700000002,130.795471,7073200
2015-08-26,144.08999599999999,146.979996,142.139999,146.699997,136.121567,6221800
2015-08-27,148.5,148.970001,145.66000400000001,148.53999299999998,137.828873,4976600
2015-08-28,147.75,148.199997,147.179993,147.979996,137.30925,4076300
2015-08-31,147.380005,148.399994,146.259995,147.889999,137.22573899999998,4093100
2015-09-01,144.91000400000001,144.979996,141.850006,142.679993,132.391434,5272000
2015-09-02,144.740005,145.080002,143.179993,145.050003,134.590546,4252000
2015-09-03,146.050003,148.029999,145.770004,146.779999,136.195755,3603500
2015-09-04,144.570007,145.399994,143.320007,143.699997,133.337875,4201100
2015-09-08,145.860001,147.33999599999999,145.66000400000001,147.229996,136.613327,3933300
2015-09-09,148.740005,149.03999299999998,144.850006,145.050003,134.590546,3407800
2015-09-10,145.850006,147.16000400000001,144.509995,146.199997,135.657578,3461700
2015-09-11,145.91000400000001,147.5,145.669998,147.369995,136.74324,3115100
2015-09-14,147.369995,147.369995,145.41000400000001,145.649994,135.147232,3226700
2015-09-15,146.600006,147.929993,145.759995,147.529999,136.891693,2717100
2015-09-16,147.83999599999999,148.889999,147.53999299999998,148.41000400000001,137.70823700000003,2799200
2015-09-17,148.100006,149.679993,147.300003,148.139999,137.457748,4003000
2015-09-18,146.050003,146.389999,143.979996,144.509995,134.089447,7975800
2015-09-21,145.389999,146.979996,144.919998,146.479996,135.917389,3825000
2015-09-22,144.619995,145.059998,143.770004,144.429993,134.015228,3564100
2015-09-23,144.21000700000002,144.570007,142.75,143.66000400000001,133.300781,2674200
2015-09-24,142.600006,145.070007,141.949997,144.41000400000001,133.996674,3280300
2015-09-25,145.550003,146.270004,144.529999,145.419998,134.933823,3474400
2015-09-28,144.419998,145.380005,142.470001,142.520004,132.24293500000002,4317300
2015-09-29,141.990005,142.66000400000001,141.149994,142.470001,132.196579,4763500
2015-09-30,143.690002,145.71000700000002,143.66000400000001,144.970001,134.51629599999998,3946200
2015-10-01,145.309998,145.669998,141.58999599999999,143.58999599999999,133.23580900000002,3880900
2015-10-02,141.050003,144.58999599999999,140.559998,144.580002,134.154434,3054400
2015-10-05,145.820007,149.889999,145.820007,149.03999299999998,138.292801,5131800
2015-10-06,149.059998,150.149994,148.490005,148.779999,138.05152900000002,3018100
2015-10-07,150.03999299999998,150.729996,148.860001,150.08999599999999,139.26709,2980800
2015-10-08,149.690002,153.020004,149.28999299999998,152.279999,141.299179,4794400
2015-10-09,152.46000700000002,153.149994,151.270004,152.389999,141.40123,3531100
2015-10-12,152.399994,152.580002,150.850006,151.139999,140.241379,3227600
2015-10-13,150.779999,150.779999,149.179993,149.619995,138.83097800000002,3915700
2015-10-14,149.600006,150.649994,149.020004,150.009995,139.192856,3353000
2015-10-15,150.91000400000001,151.240005,148.580002,150.08999599999999,139.26709,3476200
2015-10-16,150.449997,151.199997,149.259995,150.389999,139.54544099999998,3483700
2015-10-19,149.850006,149.970001,148.380005,149.220001,138.459824,7954700
2015-10-20,142.490005,142.880005,140.270004,140.639999,130.49851999999998,15928800
2015-10-21,140.25,142.66000400000001,139.300003,140.919998,130.758331,6990600
2015-10-22,141.740005,145.070007,141.619995,144.08999599999999,133.69975300000002,5583200
2015-10-23,144.610001,145.490005,143.699997,144.679993,134.247223,5370400
2015-10-26,144.75,145.0,143.21000700000002,143.66000400000001,133.300781,3489400
2015-10-27,143.509995,143.830002,137.330002,137.860001,127.91898300000001,15008500
2015-10-28,137.919998,141.229996,137.5,140.830002,130.67481999999998,8511400
2015-10-29,140.360001,140.820007,139.020004,140.550003,130.415009,3710400
2015-10-30,140.440002,141.330002,139.899994,140.080002,129.978912,3984000
2015-11-02,140.5,140.520004,139.570007,140.369995,130.247986,3822200
2015-11-03,140.020004,142.800003,139.899994,141.880005,131.649124,4349400
2015-11-04,142.550003,142.649994,141.300003,141.630005,131.41713000000001,3516900
2015-11-05,141.610001,142.380005,139.630005,139.889999,129.802612,5096900
2015-11-06,138.600006,139.550003,137.869995,138.25,129.484161,4744900
2015-11-09,137.919998,138.080002,134.880005,135.309998,126.73056799999999,8075600
2015-11-10,135.360001,135.740005,134.119995,135.470001,126.88044,4520800
2015-11-11,136.08999599999999,136.199997,134.5,135.020004,126.458969,3164800
2015-11-12,134.699997,134.699997,133.009995,133.03999299999998,124.604492,4701400
2015-11-13,132.949997,133.0,131.649994,131.75,123.396309,4613800
2015-11-16,131.78999299999998,134.08999599999999,131.78999299999998,133.71000700000002,125.232033,4190800
2015-11-17,134.220001,134.820007,133.309998,133.820007,125.335052,2815100
2015-11-18,134.78999299999998,135.91000400000001,134.259995,135.820007,127.208244,4149200
2015-11-19,136.21000700000002,137.740005,136.009995,136.740005,128.069901,4753600
2015-11-20,137.369995,138.919998,137.25,138.5,129.718307,5176400
2015-11-23,138.529999,138.869995,137.119995,138.46000700000002,129.680847,5137900
2015-11-24,137.649994,139.33999599999999,137.309998,138.600006,129.811981,3407700
2015-11-25,138.369995,138.429993,137.380005,138.0,129.250031,3238200
2015-11-27,138.0,138.809998,137.21000700000002,138.46000700000002,129.680847,1415800
2015-11-30,138.610001,139.899994,138.520004,139.419998,130.57998700000002,4545600
2015-12-01,139.580002,141.399994,139.580002,141.279999,132.322052,4195100
2015-12-02,140.929993,141.21000700000002,139.5,139.699997,130.842224,3725400
2015-12-03,140.100006,140.729996,138.190002,138.919998,130.111679,5909600
2015-12-04,138.08999599999999,141.020004,137.990005,140.429993,131.52594,4571600
2015-12-07,140.16000400000001,140.41000400000001,138.809998,139.550003,130.701721,3279400
2015-12-08,138.279999,139.059998,137.529999,138.050003,129.296829,3905200
2015-12-09,137.380005,139.83999599999999,136.229996,136.610001,127.948158,4615000
2015-12-10,137.029999,137.850006,135.720001,136.779999,128.107361,4754800
2015-12-11,135.229996,135.440002,133.91000400000001,134.570007,126.03749099999999,5333800
2015-12-14,135.309998,136.139999,134.020004,135.929993,127.311256,5143800
2015-12-15,137.399994,138.970001,137.279999,137.78999299999998,129.053345,4238500
2015-12-16,139.119995,139.649994,137.78999299999998,139.28999299999998,130.458221,4345500
2015-12-17,139.350006,139.5,136.309998,136.75,128.07926899999998,4089500
2015-12-18,136.41000400000001,136.96000700000002,134.270004,134.899994,126.34657299999999,10026100
2015-12-21,135.830002,135.830002,134.020004,135.5,126.90853899999999,5617500
2015-12-22,135.880005,138.190002,135.649994,137.929993,129.184464,4263800
2015-12-23,138.300003,139.309998,138.110001,138.53999299999998,129.755783,5164900
2015-12-24,138.429993,138.880005,138.110001,138.25,129.484161,1495200
2015-12-28,137.740005,138.03999299999998,136.53999299999998,137.610001,128.88475,3143400
2015-12-29,138.25,140.059998,138.199997,139.779999,130.91716,3943700
2015-12-30,139.580002,140.440002,139.220001,139.33999599999999,130.505066,2989400
2015-12-31,139.070007,139.100006,137.570007,137.619995,128.89408899999998,3443300
2016-01-04,135.600006,135.970001,134.240005,135.949997,127.330009,5229400
2016-01-05,136.759995,136.889999,134.850006,135.850006,127.23634299999999,3924800
2016-01-06,134.380005,135.580002,133.619995,135.169998,126.59944899999999,4310900
2016-01-07,133.699997,135.020004,132.429993,132.860001,124.43593600000001,7025800
2016-01-08,133.179993,133.820007,131.320007,131.630005,123.28392,4762700
2016-01-11,131.809998,133.820007,131.759995,133.229996,124.78244,4974400
2016-01-12,133.649994,133.779999,131.130005,132.899994,124.473381,5078700
